"","label","text","kelas","sentiment"
"1527",5,"worth buying it","1","Positif"
"1528",5,"great buy worth the price super fast delivery thank youuuu ","1","Positif"
"1529",5,"good and sturdy material the adjusting is limited though","1","Positif"
"1530",5,"order received  product in good condition  affordable price","1","Positif"
"1531",5,"yet to try","1","Positif"
"1532",1,"so so hurt if hit not recommending to buy  ","0","Negatif"
"1533",5,"came as advertised the grip is really nice to hold satisfied hope it last me ","1","Positif"
"1534",5,"good material long enough for me to use it cant wait to use it to exercise","1","Positif"
"1535",5,"i love the product i shall order it again and recommend it to my family","1","Positif"
"1536",5,"fast delivery item received in good condition yet to try  worth the buy at this price thanks seller","1","Positif"
"1537",5,"good product all received in order as what i ordered thanks","1","Positif"
"1538",5,"item well recieved","1","Positif"
"1539",5,"item is well received","1","Positif"
"1540",5,"item came in good condition and fast delivery thanks","1","Positif"
"1541",5,"fast delivery  item as described with bearing length is adjustable like it","1","Positif"
"1542",5,"product as listed","1","Positif"
"1543",5,"delivery was quite fast and overall worth the money","1","Positif"
"1544",5,"received about a week after purchase looks good length is perfect for me dont even need to adjust haven start using but is worth the price and will definitely buy again if need in the future","1","Positif"
"1545",5,"great ","1","Positif"
"1546",4,"it is easy to adjust however the space in the handle is not enough for the excess rope to fit not recommended for petite people trying this i am m bear in mind after using it for awhile it will twist itself up overall not a bad product handle is soft","1","Positif"
"1547",5,"good quality recommended ","1","Positif"
"1548",5,"love it very quality skipping rope and adjustable as well recommended","1","Positif"
"1549",5,"received in  days with good condition  thank you","1","Positif"
"1550",5,"order arrived the following week item is as described thank you seller","1","Positif"
"1551",3,"the ropes seems a little too short for me havent try out w it yet","1","Positif"
"1552",3,"delivery faster than expected but the item was damaged when i opened it for such a cheap item i didnt opt to ask for return as   a total waste of time otherwise the rope functions as intended happy with my purchase overall","1","Positif"
"1553",5,"good rope grip is fine too tho idk how it can be adjusted ","1","Positif"
"1554",5,"good item","1","Positif"
"1555",5,"quick delivery and item arrived in good condition hopefully durability is long","1","Positif"
"1556",5,"good and easy to adjust rope length","1","Positif"
"1557",5,"items received in good condition","1","Positif"
"1558",5,"considered fast delivery and in good condition i like it and recommended","1","Positif"
"1559",3,"product was delivered on time but was abit upset by the dent created on the handle are as seen in the picture not a big issues but kind of disturbed by it packaging was ship without a box only plastic","1","Positif"
"1560",5," good quality","1","Positif"
"1561",3,"pack well seems hardy hope   lasting","1","Positif"
"1562",5,"came in a week in good condition looks like   of good quality","1","Positif"
"1563",5,"received in good condition thank you seller for prompt response only buy if needed","1","Positif"
"1564",5,"well received thank you for the prompt and efficient response overall looks fine","1","Positif"
"1565",5,"value for money product specs are as advertised durability unknown as yet","1","Positif"
"1566",5,"skipping rope looks good material also looks good delivery on a saturday perfect timing  definitely buy if u looking for good pair of skipping ropes","1","Positif"
"1567",5,"good quality for the price and fast delivery will buy again","1","Positif"
"1568",5,"ordered on the  receive on th product as describe  ","1","Positif"
"1569",5,"item received good product","1","Positif"
"1570",5,"quality looks good yet to try but i guess it will do the work","1","Positif"
"1571",5,"good quality for the price paid","1","Positif"
"1572",5,"love this highly recommended smooth delivery","1","Positif"
"1573",5,"good for the price adjustable and durable","1","Positif"
"1574",5,"loving it getting  more for my cousin","1","Positif"
"1575",5,"skipping rope is of good quality have yet to try it yet cant wait","1","Positif"
"1576",5,"looks good shall try n see","1","Positif"
"1577",5,"fast delivery","1","Positif"
"1578",5,"good","1","Positif"
"1579",5,"superrrrrr fast delivery thank you","1","Positif"
"1580",5,"looks good","1","Positif"
"1581",4,"fast and efficient delivery yet to open and try item but hope its good","1","Positif"
"1582",5,"really happy with the purchase weighted and quality","1","Positif"
"1583",5,"item came in as expected","1","Positif"
"1584",5,"nice grip is very comfortable and length of rope is just nice for my height im m ty","1","Positif"
"1585",5,"well received in good condition pretty good quality and lightweight","1","Positif"
"1586",5,"rope looks sturdy and just like pic","1","Positif"
"1587",5,"delivery took about  week very good quality like it can adjust length too","1","Positif"
"1588",4,"ok rope for this price adjustment is easy excercise works ok with this rope","1","Positif"
"1589",4,"good item fast delivery but item came with slight defect where the foam for the handle is damaged but   all right","1","Positif"
"1590",4,"good value for moneyadjustable rope ","1","Positif"
"1591",5,"looks not bad for the price paid  ","1","Positif"
"1592",5,"item looks good length is long too","1","Positif"
"1593",5,"long delivery time waited for more than  weeks  yet to try will further review thanks seller","1","Positif"
"1594",5,"fast shipment within  weeks during cb rope is adjustable ","1","Positif"
"1595",5,"love it","1","Positif"
"1596",4,"good skipping rope recommended for adults painful if misjump and whip yourself","1","Positif"
"1597",5,"received through letterbox through singpost product is new","1","Positif"
"1598",5,"good  fast delivery","1","Positif"
"1599",5,"item received in good condition used it a few times it doesnt get tangled and i like that the handle is really soft ","1","Positif"
"1600",5,"item came as described delivery too quite a long time to arrive hopefully it serves its purpose","1","Positif"
"1601",3,"quality is very light compare to crossrope the reason is there is no wire inside to add weight compare to the ads which indicates embedded wire but really dont have see rd photo maybe good for beginners who really never do jump ropes yet","1","Positif"
"1602",5,"delivered in good condition product as per description and thumbs up for the delivery speed yet to try it out but should be worth the price paid","1","Positif"
"1603",5,"received in good order and condition thanks","1","Positif"
"1604",5,"fast delivery and good item","1","Positif"
"1605",4,"overall good","1","Positif"
"1606",4,"product is not tangle free but delivery came early thank you","1","Positif"
"1607",5,"item looks goods have not yet try it hopefully it wont tangle and last longer","1","Positif"
"1608",5,"received the item in good condition cant wait to try itthank you","1","Positif"
"1609",5,"quick and efficient delivery took less than  weeks and product seems relatively sturdy","1","Positif"
"1610",5,"good quality ropes thanks","1","Positif"
"1611",5,"good   better than my old ropes","1","Positif"
"1612",5,"love this skipping rope it was easy to adjust to my height and   great for beginners like me used it around  times so far and   durable would recommend","1","Positif"
"1613",5,"nice for its price i was expecting more weight but still perfect for workouts","1","Positif"
"1614",5,"goods received as described it was delivered by singpost","1","Positif"
"1615",5,"looks very good hope it works and fast delivery too thank you","1","Positif"
"1616",5,"looks durable and value for   quality","1","Positif"
"1617",5,"okay received the product aft quite a long wait i guess cos of the current situation package is fine and all","1","Positif"
"1618",5,"arrived quite fast but the rope is very long have to adjust before using other than that good for the price","1","Positif"
"1619",5,"quality ok delivery ok service ok thank you","1","Positif"
"1620",5,"good","1","Positif"
"1621",5,"great quality  hopefully can last long ","1","Positif"
"1622",5,"item received in  weeks time and received in good condition","1","Positif"
"1623",5,"got my item in  weeks and in good condition   great ","1","Positif"
"1624",5,"good ","1","Positif"
"1625",5,"fast delivery item received in good condition highly recommend","1","Positif"
"1626",5,"got it during flash sales at  cents woohoo thanks loving the colour","1","Positif"
"1627",5,"bought a black speed rope good quality and no regrets fast delivery as well","1","Positif"
"1628",5,"bought during flash sale at  very worth it material is lightweight and looks sturdy","1","Positif"
"1629",5,"ship from sg  received super fast quality looks good thanks seller","1","Positif"
"1630",5,"looks good for me got it in flash deal good to have one of those thanks seller  fast delivery as well","1","Positif"
"1631",5,"good fast delivery","1","Positif"
"1632",5,"very fast shipping bought at flash sales highly recommended","1","Positif"
"1633",5,"fast delivery items received in good condition","1","Positif"
"1634",5,"fast delivery thank u so much  will be using this during this period","1","Positif"
"1635",4,"ordered on  june received on  june the item was shipped out really fast while the quality is not the best   decent for the price","1","Positif"
"1636",5,"great buy both are adjustable as well which makes it great for me ","1","Positif"
"1637",5,"quality is quite good and really light weight will take a while to straighten it out while jumping","1","Positif"
"1638",5,"fast delivery good quality product bought during flash sale good deal","1","Positif"
"1639",5,"nice bubble wrap and plastic wrap also double protection protection is always good right  anyways time to lose some weight haah","1","Positif"
"1640",5,"fast delivery good product thanks will buy again if needed","1","Positif"
"1641",5,"receive it  days later after placed the order nice service and will buy again next time if needed  ","1","Positif"
"1642",2,"fast delivery however the product quality is very bad too small no durable and hooks and screws can easily detach","0","Negatif"
"1643",5,"very very fast delivery  great product for such low price thanks","1","Positif"
"1644",5,"fast delivery ordered on th and received on th tried and it works well length easily adjustable too ","1","Positif"
"1645",5,"works as it should no flaws ","1","Positif"
"1646",5,"fast delivering works well thank you","1","Positif"
"1647",5,"received in good condition","1","Positif"
"1648",5,"nicely package and fast delivery ","1","Positif"
"1649",5,"the rope was delivered in good condition the delivery came within a few days have yet to try it","1","Positif"
"1650",5,"got the speed rope and   really worth the price","1","Positif"
"1651",2,"both speed and training ropes lack weight did not enjoy the workout from these used to the weight from the decathlon ropes better   would not buy again","0","Negatif"
"1652",5,"item well received with thanks as per described have used it today  lightweight good to use and length is just nice","1","Positif"
"1653",5,"nice products training rope is too short ","1","Positif"
"1654",2,"havent used item item looks cheap like not worth it","0","Negatif"
"1655",5,"good quality and material the delivery was fast despite covid","1","Positif"
"1656",5,"good quality well received thank you very much so far no issues","1","Positif"
"1657",5,"so far no issues received it today and am very satisfied ","1","Positif"
"1658",5,"order received in a shocked the status of order didnt update on the app hence this came to my surprise today","1","Positif"
"1659",5,"bought the orange one cheap and good will be working out during this cb","1","Positif"
"1660",5,"fast delivery item came as expected","1","Positif"
"1661",5,"item was received inngood condition delivery was on time as well","1","Positif"
"1662",5,"very very fast shipping item was also well packed","1","Positif"
"1663",5,"the delivery is super fast i ordered yesterday i received it today yet to try","1","Positif"
"1664",3,"i like the color and i can adjust the length of the rope the rope slowly twists while jumping then i have to straighten it again but considering the price i guess   ok thank you for the fast delivery","1","Positif"
"1665",5,"got during flash deal and the delivery was very fast less than days","1","Positif"
"1666",5,"item was well received delivery was quick and item was nicely packaged thank you for the deal will recommend to others ","1","Positif"
"1667",5,"rigorer training skipping ropes good quality and free delivery suitable for us ","1","Positif"
"1668",5,"fast delivery and easy transaction and would be happy dealing with seller again","1","Positif"
"1669",5,"received my order today super fast delivery ordered yesterday came todaythanks","1","Positif"
"1670",5,"good glad that i got it on a flash deal ","1","Positif"
"1671",5,"product received in well packed condition good quality value for money","1","Positif"
"1672",5,"item is in good condition its more towards speed rope as compared to the weighted ones overall good purchase ","1","Positif"
"1673",5,"its made of good material and in light weight thank you","1","Positif"
"1674",5,"great rope","1","Positif"
"1675",5,"delivery was incredibly fast item came in nicely packed and in perfect condition","1","Positif"
"1676",5,"bought the blue one its good and was delivered fast appreciate it","1","Positif"
"1677",5,"delivery took some time might be due to covid  have not tried yet materials seem good","1","Positif"
"1678",5,"order received as expected and delivered on time works really well","1","Positif"
"1679",5,"received in good condition and despite covid the item arrive quite fast ","1","Positif"
"1680",4,"delivery and shipping was quick which is great but i shouldnt have gotten this version its quite uncomfortable especially if youre not used to it because the wires get wrapped around the handle when youre skipping but on the plus side you can probably change the handles to weighted handles","1","Positif"
"1681",5,"item received in good condition and fast delivery  ","1","Positif"
"1682",5,"very fast delivery","1","Positif"
"1683",5,"delivery was a bit slow probably due to being sent by normal post works well and easy to use","1","Positif"
"1684",5,"item received in good package and conditiondelivery is fasthavent try hopefully   good product","1","Positif"
"1685",4,"the skipping rope works fine just that the delivery takes a longer while to arrive","1","Positif"
"1686",5,"nice quality would recommend","1","Positif"
"1687",5,"order well received in good condition and delivery time is relatively fast","1","Positif"
"1688",5,"order is as described delivery is fast overall satisfied for this price point good buy","1","Positif"
"1689",5,"great product that i got during a sale for only  value for money","1","Positif"
"1690",4,"really like the quality of the rope but havent had one where the rope is heavier than the handles","1","Positif"
"1691",5,"very light but not like those kids jump rope good for training and speed","1","Positif"
"1692",4,"the rope is not as flexible as nylon and at this price ill accept this quality","1","Positif"
"1693",5,"not bad good quality fast delivery as welljust nice for cb","1","Positif"
"1694",5,"received item in good condition just only that shipping too a little longer probably due to the covid  issue personally i prefer the black steel wire ones","1","Positif"
"1695",5,"good skipping rope nothing to complain about got it at flash deal might have cheaper ones out there since made in china","1","Positif"
"1696",5,"rope is light and can be used easily seems durable and can be washed","1","Positif"
"1697",5,"fast delivery parcel received  days after purchased","1","Positif"
"1698",5,"received after  days upon payment light rope overall is good","1","Positif"
"1699",5,"value for money","1","Positif"
"1700",5,"item well received delivery was quite ok not a long wait","1","Positif"
"1701",5,"good quality skipping rope that works well","1","Positif"
"1702",5,"rigorer training speed skipping ropes good quality  good price ","1","Positif"
"1703",5,"good quality products and quite light packaging with bubble wraps thank you ","1","Positif"
"1704",5,"brought this during flash deal reached within day from my purchase is consider fast","1","Positif"
"1705",5,"good quality well received thanks so much will be using this at home","1","Positif"
"1706",5,"thank you so much  appreciate the fast delivery and so far no issue","1","Positif"
"1707",5,"item received in good order  nice rope tho a tad short for me","1","Positif"
"1708",5,"great","1","Positif"
"1709",5,"very fast delivery product quality is  ","1","Positif"
"1710",5,"item works well and the product came on time no regrets and might purchase again","1","Positif"
"1711",5,"excellent quality rope for tricks and cardio","1","Positif"
"1712",5,"good item","1","Positif"
"1713",5,"product quality is fine delivery is average but a good item for work out thanks seller ","1","Positif"
"1714",5,"good i really like it and i will be using this at hkme to exercise","1","Positif"
"1715",5," great fast delivery good quality i can do all the tricks with this jump rope thank you highly recommended ","1","Positif"
"1716",4,"a little small than what i expect but good quality it is very light too","1","Positif"
"1717",5,"item received in good order the bearing was a little wobbly although i cannot confirm if it was because of my technique or the route itself","1","Positif"
"1718",5,"looking great cant wait to try it out","1","Positif"
"1719",5,"good quality","1","Positif"
"1720",5,"little bit long but still great just had to tie a knot exact to pic","1","Positif"
"1721",5,"great purchase prompt efficient delivery by seller  thanks for the excellent quality  affordable ropes","1","Positif"
"1722",5,"as described well packed good shipping will buy again","1","Positif"
"1723",5,"love the product seller was responsive and friendly provided advice towards my questions item was shipped out fast too despite cb will purchase from seller again","1","Positif"
"1724",4,"received in good condition quality looks promising","1","Positif"
"1725",3,"suitable for beginners price is right  ","1","Positif"
"1726",5,"good sturdy skipping rope delivery took a reasonable amount of time because of the current situation good purchase","1","Positif"
"1727",5,"good quality items received per described","1","Positif"
"1728",5,"amazing and fast delivery the length is just right  i am m","1","Positif"
"1729",5,"light and bright colour the kids love it thanks","1","Positif"
"1730",5,"awesome tks","1","Positif"
"1731",5,"awesome item def value for money ","1","Positif"
"1732",5,"delivered as described good quality and easy to adjust length of the rope great addition to workout during this period","1","Positif"
"1733",2,"feels like a cheap skipping rope not worth like  that i paid can get cheaper better ones","0","Negatif"
"1734",5,"super fast delivery love that it is very lightweight the colour is nice too","1","Positif"
"1735",5,"fast delivery but handle seems very thin and fragile but worth it for the price  ","1","Positif"
"1736",5,"fast delivery received in good condition item works and looks great","1","Positif"
"1737",5,"fast delivery havent tried it but overall quality is good for the price  thank you","1","Positif"
"1738",5,"i have not received the item even after almost  months ","1","Positif"
"1739",5,"very fast shipping and superb quality","1","Positif"
"1740",5,"light weight and easily adjustable arrived quickly considering circuit breaker thanks","1","Positif"
"1741",5,"beautiful professional service legit thank you","1","Positif"
"1742",5,"very fast and prompt","1","Positif"
"1743",5,"product came quickly and as advertised we bought the  different types which worked well","1","Positif"
"1744",5,"super fast delivery have yet to try the rope yet but received it in a good condition","1","Positif"
"1745",5,"received in good condition  works well thanks seller less than  i paid","1","Positif"
"1746",5,"very fast delivery the training rope look nice the length is okay great deal might purchase again in the future","1","Positif"
"1747",5,"item as describeas pictured   great ive been incorporating skipping in my workout to lose weight very affordable way to stay healthy","1","Positif"
"1748",5,"thanks so much good quality will be using this to skip at home","1","Positif"
"1749",5,"thank u for this good quality and decent delivery time esp with covid","1","Positif"
"1750",5,"thank u relatively fast delivery despite covid excited to start doing cardio at home","1","Positif"
"1751",5,"very fast shipping despite current situation thank you","1","Positif"
"1752",5,"fast delivery thank you so much bought  and ill be using them","1","Positif"
"1753",5,"ok for the price but can be better quality","1","Positif"
"1754",5,"bought  black speed rope and blue training rope fast delivery and both are of good quality ","1","Positif"
"1755",5,"good quality and fast delivery thanks for this","1","Positif"
"1756",5,"good rope fast delivery too thank u so much ill be using this for cardio","1","Positif"
"1757",5,"well received good quality and fast delivery overall satisfied","1","Positif"
"1758",5,"good quality  feels very sturdy tried working out w it after it came it was amazing","1","Positif"
"1759",5,"received in good condition plastic envelope from local seller in  days by singpost normal has yet to try","1","Positif"
"1760",5,"you need to take note of the thickness so to sure to get what you need","1","Positif"
"1761",5,"shipping took a week i really like this band and is perfect for my workout it is stretchable and wont snap easily would buy more ","1","Positif"
"1762",5,"works as advertised very pleased with the buy will purchase again ","1","Positif"
"1763",1,"bought the red and yellow one resistance is soso but band will ride up and twist by itself when youre exercising will not recommend","0","Negatif"
"1764",5,"good thank you","1","Positif"
"1765",5,"fast delivery with good use the band tend to fold when exercise but if wearing tights there is no issues","1","Positif"
"1766",5,"very good resistance esp the black one cant wait to use it quite fast delivery quality seems quite good too","1","Positif"
"1767",5,"great material stretchy love the item worth the money and price ","1","Positif"
"1768",5,"order came shortly after ordering item is well packaged and delivered","1","Positif"
"1769",5,"items came as described feels quite legit with very good tension its a good buy for the price","1","Positif"
"1770",4,"received in two weeks times quality seems ok yet to try","1","Positif"
"1771",5,"hope it lastdont break ok","1","Positif"
"1772",5,"really good for shaping the hip muscles and   really stiff might not be suitable for hip thrusters","1","Positif"
"1773",5,"good quality  smells a bit funny but thats expected","1","Positif"
"1774",4,"rubber smell too strong","1","Positif"
"1775",5,"not bad i tried it alr can feel the resistance and it seems quite durable  hopefully it will be during a workout too  but came quite fast  thanks","1","Positif"
"1776",5,"fast delivery well received worth the money yet to try but the material is okay","1","Positif"
"1777",5,"item received in order ","1","Positif"
"1778",5,"items received in good order tightness of respective bands is obvious","1","Positif"
"1779",5,"its great","1","Positif"
"1780",5,"received it safely took around  days havent try but looks okay ","1","Positif"
"1781",5,"received item as shown on picture bought during flash sale quick delivery","1","Positif"
"1782",5,"very nice and stretchable hope it is durable and can last","1","Positif"
"1783",5,"bought one of each as a present for my friend but havent been able to pass it to him due to the covid situation packaging is good delivery was fast ","1","Positif"
"1784",5,"received in order","1","Positif"
"1785",5,"order well received items nicely packed delivery is fast missing another yellow","1","Positif"
"1786",4,"received all items in good condition havent try yet hope is really useful","1","Positif"
"1787",5,"received my black resistance band from my mailbox yesterday was really excited to open it because it was so affordable theres a strong rubbery smell to it hopefully it will subside as i start using it elasticity seems good hopefully it wont break when in midst of using","1","Positif"
"1788",5,"bought during flash sale at only  cents item received in order","1","Positif"
"1789",5,"nd time purchasing as my blue one broke","1","Positif"
"1790",5,"it took quite a while to receive the resistant band the quality is good and value for money","1","Positif"
"1791",5,"intensity was accurate in terms of the strength it stated cheap and work well","1","Positif"
"1792",5,"received in order but yet to use it so not sure about the strength","1","Positif"
"1793",2,"ordered before it is ok","0","Negatif"
"1794",5,"items received in good condition hope it spur me to exercise yet to test out thanks","1","Positif"
"1795",5,"received in good conditions","1","Positif"
"1796",5,"item as described  week from order to delivery thank you seller","1","Positif"
"1797",5,"product is as expected arrived in reasonable time and there is difference in tension between the two colours would recommend","1","Positif"
"1798",5,"purchase the medium resistance band it is thin and not sure if able to withstand high pressureresistance exercise nonetheless the product came in good condition","1","Positif"
"1799",5,"fast delivery item quality okay good good good good good","1","Positif"
"1800",5,"yet to try but it was well packaged seems good enough for price paid","1","Positif"
"1801",5,"quality is great  shipping was relatively fast despite it being the covid  period","1","Positif"
"1802",5,"item as described quality so so but you get what you pay","1","Positif"
"1803",5,"ordered on jun  and received on jun  in good condition ","1","Positif"
"1804",5,"great item thank u for the prompt service","1","Positif"
"1805",5,"happy with the product delivery took quite sometime but its okie","1","Positif"
"1806",5,"the product quality is ok for the price paid and delivery time is acceptable","1","Positif"
"1807",5,"good i like the resistance that the yellow one provides  came quite late more than a week but it is understandable due to current situation  overall satisfied","1","Positif"
"1808",5,"arrived faster than expected quality of product  average","1","Positif"
"1809",5,"received item in good order yet to use it but should be ok","1","Positif"
"1810",5,"came as described all have good resistance the red one in particular has a very strong rubber smell compared to the yellow and blue","1","Positif"
"1811",5,"items received and quality seems tally to wat i expected medium strength however it took almost  weeks to arrive","1","Positif"
"1812",5,"the product does smell and feels very weird at first  should clean it before using   but overall gets the job done for working out its cheap","1","Positif"
"1813",5,"item arrived  days after ordering seems good have yet to test band","1","Positif"
"1814",4,"good quality but slow delivery","1","Positif"
"1815",5,"tried using it and seems really good and effective in toning the body ","1","Positif"
"1816",4,"good would be great to include the strength on the strap","1","Positif"
"1817",4,"quality feels good hopefully doesnt tear when using","1","Positif"
"1818",4,"ok for the price","1","Positif"
"1819",5,"abit worries the extra light band will tear as the quality are really really thin like the red heavy one","1","Positif"
"1820",4,"looks legit ","1","Positif"
"1821",5,"received items well packed","1","Positif"
"1822",5,"items arrived in good condition and earlier than expected","1","Positif"
"1823",5,"not bad quite good wish that it was longer but   really good also i really scared that the red one will snap but it seems pretty good","1","Positif"
"1824",5,"shipping was pretty fast quality feels pretty good for the  flash sale","1","Positif"
"1825",5,"good quality bands i recommend","1","Positif"
"1826",3,"the bands are much smaller than expected tbh and feels like itd snap of i use it","1","Positif"
"1827",5,"cheap decent quality shipping take around  week not bad","1","Positif"
"1828",5,"packaging arrived in letterbox promptly thank you seller","1","Positif"
"1829",5,"great buy cheap and is very useful for training arms highly recommended thank you seller","1","Positif"
"1830",5,"received in individual packaging not too sure if it works havent try yet","1","Positif"
"1831",5,"items reach faster than expected as ship from china hope it last","1","Positif"
"1832",5,"just received these workout tools items inside the small envelope in good condition quality not bad we can use them in oir next workout recommended","1","Positif"
"1833",3,"received item in good condition but the smell of rubber still very strong even after been washed","1","Positif"
"1834",5,"delivery waiting time was average item received well packaged enjoyed the product as it is what i expected will definitely recommend this seller as it was a smooth and easy transaction the communication was clear looking forward for my next purchase thank you seller","1","Positif"
"1835",5,"items wellreceived seller took the effort to ensure items were well protected from damages via delivery highly recommended seller ","1","Positif"
"1836",5,"order received in good condition tried the black one and the resistance is really good highly recommend for those looking for good home workouts","1","Positif"
"1837",5,"good quality of resistance bands expect for the smell","1","Positif"
"1838",2,"tore on the th day of using sad ","0","Negatif"
"1839",5,"great elasticity and resistance great buy very worth ","1","Positif"
"1840",5,"product is of good quality and came as described satisfied with my purchase","1","Positif"
"1841",5,"goood quality really like it fast delivery","1","Positif"
"1842",5,"it is quite short and not very strong but good quality thanks","1","Positif"
"1843",5,"condition look good and the delivery was very fast too will definitely consider buying next time","1","Positif"
"1844",5,"bought during the flash sales quite affordable however   damn short like can just put over my forehead like a headband","1","Positif"
"1845",1,"bad quality  quite thin not what i expected  request for cancel order they refused to then wasted my money","0","Negatif"
"1846",4,"is ok","1","Positif"
"1847",5,"material is good  is quite intense will see if i can keep up with it","1","Positif"
"1848",5,"received my parcel in fast delivery thanks","1","Positif"
"1849",5,"received in good condition delivery was fast too thank you","1","Positif"
"1850",5,"worth the money only no indication of the resistance fast delivery","1","Positif"
"1851",5,"as promised","1","Positif"
"1852",5,"mom said it was good for her exercise","1","Positif"
"1853",4,"love it though i wish it came in different colours  smells funky  had to soak in soap before the rubber smell fades off","1","Positif"
"1854",5,"bottle arrives in  days very fast delivery item is authentic and in very good condition will buy again from this seller highly recommended","1","Positif"
"1855",5,"seller didnt have cadet so accepted my request of trout green delivery was next day really quick very satisfied","1","Positif"
"1856",5,"very quick delivery this time am a return customer and very pleased w my purchase as usual item arrived next day despite it being a flash sale item","1","Positif"
"1857",5,"loving the color and the quality of the water bottle will definitely buy it again fast delivery","1","Positif"
"1858",5,"item received fast and well packed genuine item thank you seller","1","Positif"
"1859",5,"prompt delivery received in  days item is nicely packed very happy with my purchase","1","Positif"
"1860",5,"received in  days in good condition minimal scratches good deal","1","Positif"
"1861",5,"shipping was fast received it in  days item was also boxed and in good condition","1","Positif"
"1862",5,"good quality i bought again lol","1","Positif"
"1863",5,"fast delivery items received in good condition highly recommended","1","Positif"
"1864",5,"super fast delivery  well packed and love the bottle   will buy again from this supplier excellent service     ","1","Positif"
"1865",5,"delivery was swift good quality cheaper than retail ","1","Positif"
"1866",5,"very good customer servicen fast to receive","1","Positif"
"1867",5,"second purchase good value in the event of a future promotion again will definitely buy it haha seem to always misplace my waterbottle lol","1","Positif"
"1868",5,"prompt delivery a lot cheaper than retail price and the colours are really pretty ","1","Positif"
"1869",5,"bought this during flash deals  the bottle was delivered to me after  day very very fast  worth the buy ","1","Positif"
"1870",5,"second time order from the same seller trusted and reliable order yesterday and receive the item today","1","Positif"
"1871",5,"prompt delivery","1","Positif"
"1872",5,"fast delivery n my girl requested for this brand colour and litres thank you","1","Positif"
"1873",5,"product received in good condition colour is true to picture","1","Positif"
"1874",5,"good quality delivery is fast too comes with protective layer","1","Positif"
"1875",5,"received in good condition fast delivery repeated order thanks seller","1","Positif"
"1876",5,"item as described thanks ","1","Positif"
"1877",5,"bottles received in good condition fairly quick delivery","1","Positif"
"1878",5,"water bottle arrived exactly as described in my parcel santa box via speedpost dispatched within  days over a weekend will buy again","1","Positif"
"1879",5,"lovely colour just like what i ordered bottle is in excellent condition easy to wash","1","Positif"
"1880",5,"packed well love it","1","Positif"
"1881",5,"just as i have ordered it","1","Positif"
"1882",5,"came in good condition delivery was prompt colours are exactly as the picture dictates","1","Positif"
"1883",5,"requested to change to cadet and seller reply promptly receive them earlier than expected in love ","1","Positif"
"1884",5,"fast delivery took only  days to come thank you","1","Positif"
"1885",5,"fast delivery n item well packed","1","Positif"
"1886",5,"good condition and speedy delivery","1","Positif"
"1887",5,"the item came in good condition and delivery was fast","1","Positif"
"1888",5,"highly recommended","1","Positif"
"1889",5,"received today ideal for office usage","1","Positif"
"1890",5,"excellent products","1","Positif"
"1891",5,"item well packaged and received fast delivery too thank you","1","Positif"
"1892",5,"excellent shipping speed item ordered yesterday and received today wow thank you seller","1","Positif"
"1893",5,"item well received in a box bottle in good condition worth the buy ","1","Positif"
"1894",5,"love how fast the delivery was and the colour the bottle came in a good condition","1","Positif"
"1895",5,"will definitely buy again","1","Positif"
"1896",5,"thank u for fast delivery  thk u thatorder was packed with care ","1","Positif"
"1897",5,"placed order on thurs night and received on sunday morning thumbs up","1","Positif"
"1898",5,"delivery is fast the bottle is in good condition","1","Positif"
"1899",5,"fast delivery within  days and received in good condition","1","Positif"
"1900",5,"second purchase  came in good condition like always thank you","1","Positif"
"1901",5,"very nice colourway delivery was very fast got it in less than  days","1","Positif"
"1902",5,"item well packed and received looks good and does not have weird odour","1","Positif"
"1903",5,"the bottles arrived smoothly and are in good conditions","1","Positif"
"1904",5,"very fast delivery received within  day","1","Positif"
"1905",5,"item received as described def recommend ","1","Positif"
"1906",5,"i love using it now","1","Positif"
"1907",5,"fast delivery  well received","1","Positif"
"1908",5,"delivery was quick product quality was also good when it came","1","Positif"
"1909",5,"good quality looks like original i love the color will order again in the future thank you","1","Positif"
"1910",5,"ordered on saturday and received it on tuesday  really quick delivery came in a slightly beat up box  came in perfect condition with the exception of a tiny scratch would buy again thank you","1","Positif"
"1911",5,"i got my bottle within  days its in good condition and was boxed up well","1","Positif"
"1912",4,"fast deliveryitem shipped out the next day and received the following day slight defect on the bottle with plastic bubbles seen at the side not sure if   intended","1","Positif"
"1913",5,"delivery was super quick","1","Positif"
"1914",5,"good quality and swift delivery would recommend  buy again","1","Positif"
"1915",5,"ordered rd june and received items on the th june smooth transaction item received as described no damage item is wrap with plastic overall is good recommended","1","Positif"
"1916",5,"fast delivery even on weekend item received to be in good conditionl","1","Positif"
"1917",5,"good and fast deliver thank you so much for","1","Positif"
"1918",5,"took only  days for goods to arrive very speedy delivery  item arrived in a box  water bottle was plastic clinged wrapped confirm new and unused p","1","Positif"
"1919",5,"item received and delivery was fast item look nice as in photo","1","Positif"
"1920",5,"fast delivery came within a week and properly packed in a box for me","1","Positif"
"1921",5,"ordered on sunday and received on thursday right item in good condition","1","Positif"
"1922",5,"received within a week good buy","1","Positif"
"1923",5,"as advertised from seller seller was very polite and helpful as well great buy ","1","Positif"
"1924",5,"item received as described decent shipping time during the cb period","1","Positif"
